TIME,FSC-A,FSC-H,BSC-A,BSC-H,Pacific Blue-A,Pacific Blue-H,EGFP-A,EGFP-H,miRFP670-A,miRFP670-H
0.1258171,401917.6,293677.4,349883.4,223727.8,1022.565,1171.52,388.594,613.76,3166.043,4901.12
0.12616,253946,207954.9,206509.7,150487.7,57767.09,59605.28,5934.677,6231.68,4501.674,5600
0.1262514,509845.2,322801.9,420298.1,222417.4,83826.2,66588.48,8825.139,7412.16,5133.695,4992.96
0.1266286,286101.9,235588.6,185052.3,124757.9,62560.93,64724.8,6905.139,7099.68,3345.758,3520.16
0.1282514,446395.6,279158.9,585866.4,341262.9,1901.523,1799.84,713.4206,595.84,4818.096,4956
0.1282743,632868.6,378990.1,500025.4,245463.7,104357.8,75742.24,10987.89,7980,6529.855,6265.28
0.1302514,606437.2,370431,411729.1,173094.9,94805.33,65068.64,10228.38,7057.12,5982.048,4969.44
0.1306171,454317.6,301509.6,448029.7,250315.5,9272.085,7082.88,1255.217,1066.24,3479.336,4861.92
0.1310057,426296.8,288506.4,458235.8,259222.9,982.3098,1107.68,514.6129,621.6,3714.045,4014.08
0.1313943,283694.1,211043.8,330888.6,223076,1620.18,1463.84,399.5324,455.84,3503.455,4359.04
0.1328914,623521.1,412692,496166.5,217815.4,356.4179,689.92,652.1332,609.28,4684.496,4745.44
0.1338057,286677.8,251148.8,190894.2,153783.8,38020.21,42230.72,4093.087,4390.4,3516.342,3825.92
0.1339657,439156.2,291493.4,389538.2,222867.7,1886.318,2036.16,547.9478,612.64,4021.814,5208
0.1348914,615780.6,325537,540462.4,246131.2,189076.2,115811.4,19643.91,11816,7009.519,7256.48
0.1357486,614000.3,367668,474959.7,213479.8,268589.4,184204.2,26683.23,18289.6,7579.376,5930.4
0.1371314,329385.8,235970.6,252028.5,163149.3,2175.773,2102.24,469.8521,619.36,3737.059,3364.48
0.1381143,375887.4,271806.1,357194,194472.3,70508.92,60763.36,7226.445,6621.44,5319.02,6074.88
0.1394857,548141.9,343465.9,462933.5,214568.5,103818,74874.24,10852.82,9011.521,6060.49,7014.56
0.1402286,657013.8,437052,567845.9,258690.9,129775.7,95531.52,12890.61,9670.08,6404.519,4849.6
0.1403429,442057.6,295004.7,514819.1,317535.7,12629.24,9833.6,1722.73,1628.48,3638.148,4992.96
0.1410971,447977.1,278212.5,465385.3,244988.8,6386.075,5679.52,960.4547,870.24,3625.098,3445.12
0.1412114,411102.8,267599.4,497546.3,278234.9,4609.108,4225.76,916.7228,925.12,2323.55,3448.48
0.14208,316240.5,205770.9,268727.7,175498.4,61892.73,61089.28,6682.787,6217.12,4866.896,4240.32
0.1422171,275654,271101.6,154224.9,110724.3,431.6544,1057.28,268.6834,321.44,2162.745,3082.24
0.1426171,275008.6,265732.3,145461.3,99296.96,453.9752,787.36,243.0594,488.32,2737.909,3307.36
0.1429143,272063.8,214611,242805.2,174184.6,66455.04,67175.36,6789.701,6746.88,3961.523,4389.28
0.14544,557514.4,323565.8,502774.7,235599.8,99994.78,74449.76,10612.37,7833.28,6208.147,7808.64
0.1456343,485109.4,298035.4,511488.9,261480.8,122687.6,89815.04,12342.6,9692.48,6980.906,7852.32
0.1485029,229613.3,201105,180629.7,107054.1,523.1469,948.64,220.2838,319.2,3357.443,3767.68
0.1485143,439415.5,302665.4,446383.5,208953.9,1143.808,1260,534.0312,713.44,3189.848,4011.84
0.1510971,450466.8,292760.2,435554.6,225219.7,1117.989,1501.92,490.5267,445.76,4018.425,5169.92
0.1517029,365068.8,261713.8,418974.2,252728,1207.294,1092,599.943,593.6,3011.888,2477.44
0.1521371,307811.7,285666.1,167317.5,133509.6,41873.64,45700.48,4222.106,4566.24,2846.686,3973.76
0.1554743,246363.8,224565.6,172860.8,136269.3,37910.56,39534.88,4114.249,4726.4,2192.625,2817.92
0.1557371,305615.5,270540.5,259662.1,223481.4,35376.74,37486.4,3610.477,3528,3287.6,6105.12
0.1568229,482209.9,305803.7,376076.6,190600.5,108704.2,95060,11156.28,9719.36,4950.97,5026.56
0.1569143,262660.7,224750.4,254351.8,167905.9,550.3088,801.92,328.5846,639.52,4049.572,5220.32
0.15792,549462.1,328727.8,474787.4,229109.4,118068.6,81586.4,11820.88,8349.6,5264.783,6372.8
0.1581029,293138.8,263505.8,207653.1,162556.8,46257.99,48069.28,4696.702,5391.68,3349.397,3295.04
0.1582971,476002.1,268954.6,518968.1,238664.2,103198,70990.08,10749.63,7425.6,5770.027,5825.12
0.1587543,219910.2,186490.1,219618.9,152369.3,734.4418,945.28,480.3789,593.6,4451.888,5293.12
0.1602514,514345.6,272170.1,501769.1,223500.5,181719.3,111343.7,19363.98,12141.92,7557.781,9119.04
0.1616686,409509.4,258109.6,539605.4,296294.9,6346.252,5748.96,990.324,856.8,4099.055,6403.04
0.16208,284337,235025.3,230301.6,168972.2,54069.83,58438.24,5877.57,6013.28,4648.205,5757.92
0.1624571,244174.3,203153.4,292506.2,218745,5809.85,5760.16,669.1364,949.76,3868.937,4733.12
0.1651429,297671,253021.4,231753.1,176106.6,48258.72,49860.16,5216.675,5343.52,3688.584,3435.04
0.1655086,245996,254191.8,135911.8,112591.4,501.3351,705.6,221.1719,433.44,1791.707,5056.8
0.16608,533250.1,326814.9,389123.2,197254.4,80213.21,56235.2,8768.984,6735.68,6804.755,5554.08
0.1667543,509458,406245.3,401363,216248.5,934.4949,1904,740.0301,910.56,5988.838,5561.92
0.1668457,253673.5,207801.4,172405.1,131721,49712.37,52297.28,5372.076,5908,4191.533,4529.28
0.1674629,396991.3,282691.4,290212.9,173345.8,58448.14,49649.6,6200.707,5401.76,3245.406,3880.8
0.1690286,529004.9,303607.4,524403.1,250438.7,117436.3,77230.72,12175.66,8401.12,7435.217,6442.24
0.1694971,364615.3,393392.2,184650.6,181862.2,1070.618,1252.16,433.2465,512.96,6379.111,9135.84
0.1709943,265707.4,221038.7,224288.6,178875.2,42327.67,43406.72,3883.092,3737.44,2567.454,7640.64
0.1711086,235306.3,206147.2,228270.6,137138.4,673.1327,1292.48,376.9192,423.36,3809.079,3506.72
0.1711314,288938.5,246597.1,300318.1,186296.3,406.1821,604.8,482.7616,565.6,4723.322,5220.32
0.1735657,647001,453791.5,576155.8,286633.8,145302.9,101869.6,15051.86,9879.521,6231.93,6662.88
0.1745486,268897.2,234649,212110.7,139577.8,59798.06,64473.92,6265.752,7161.28,4343.836,5738.88
0.1753257,398379.6,269537,367630.6,229388.3,55025.3,48683.04,5806.676,5552.96,2898.53,2997.12
0.1758171,284378.2,231781.8,310744.7,207560.6,1050.117,1712.48,357.4576,581.28,3334.321,3297.28
0.1764457,477497.2,298621.1,473283,255980.5,55959.93,41786.08,5859.105,4824.96,5416.23,4752.16
0.1765257,260720.5,224657.4,212167.4,169809.9,44076.57,45563.84,4689.987,4550.56,4644.934,5906.88
0.1774971,358698.8,310835.8,309650.6,183404.5,1522.254,2113.44,680.4213,847.84,4035.85,4359.04
